day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;-48.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;-34.953125
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;-48.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;-36.640625
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;-30.546875
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;-48.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;-48.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;-33.625
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;-37.898438
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;-36.367188
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;-48.0
-1;59200;PEARLS;10000;3;9996;2;9995;29;10004;2;10005;29;;;10002.0;-48.0
-1;59200;BANANAS;4949;1;4944;31;;;4951;31;;;;;4950.0;-31.953125
-1;59300;PEARLS;9996;2;9995;28;;;9998;13;10004;2;10005;28;9997.0;-48.0
-1;59300;BANANAS;4944;30;;;;;4950;2;4951;28;;;4947.0;-23.914062
-1;59400;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;59400;BANANAS;4944;28;;;;;4949;3;4951;28;;;4946.5;-28.242188
-1;59500;BANANAS;4945;1;4944;29;;;4950;29;;;;;4947.5;-19.6875
-1;59500;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;-48.0
-1;59600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-48.0
-1;59600;BANANAS;4944;25;;;;;4951;25;;;;;4947.5;-28.875
-1;59700;PEARLS;9998;8;9996;2;9995;26;10004;2;10005;26;;;10001.0;-48.0
-1;59700;BANANAS;4945;10;4944;26;;;4951;28;;;;;4948.0;-37.921875
-1;59800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;-48.0
-1;59800;BANANAS;4944;20;;;;;4951;20;;;;;4947.5;-38.875
-1;59900;BANANAS;4946;1;4945;24;;;4951;2;4952;22;;;4948.5;-43.476562
-1;59900;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;-48.0
-1;60000;PEARLS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;-48.0
-1;60000;BANANAS;4946;4;4945;31;;;4952;31;;;;;4949.0;-53.75
-1;60100;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;-48.0
-1;60100;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;-58.0625
-1;60200;PEARLS;10000;3;9996;1;9995;21;10004;1;10005;21;;;10002.0;-48.0
-1;60200;BANANAS;4946;1;4945;21;;;4952;22;;;;;4949.0;-57.640625
-1;60300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;60300;BANANAS;4945;24;;;;;4952;24;;;;;4948.5;-53.890625
-1;60400;BANANAS;4946;1;4945;24;;;4952;25;;;;;4949.0;-54.46875
-1;60400;PEARLS;10000;4;9996;1;9995;24;10004;1;10005;24;;;10002.0;-48.0
-1;60500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;60500;BANANAS;4946;2;4945;20;;;4952;22;;;;;4949.0;-56.390625
-1;60600;PEARLS;9995;27;;;;;10002;3;10005;27;;;9998.5;-48.0
-1;60600;BANANAS;4945;27;;;;;4950;3;4952;27;;;4947.5;-56.914062
-1;60700;PEARLS;9996;2;9995;29;;;10002;8;10004;2;10005;29;9999.0;-48.0
-1;60700;BANANAS;4946;31;;;;;4951;8;4952;2;4953;29;4948.5;-61.421875
-1;60800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;-47.0
-1;60800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;60900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-48.0
-1;60900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;-37.804688
-1;61000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;61000;BANANAS;4944;31;;;;;4951;31;;;;;4947.5;-28.75
-1;61100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-48.0
-1;61100;BANANAS;4944;32;;;;;4945;2;4947;3;4951;32;4944.5;-29.640625
-1;61200;BANANAS;4944;30;;;;;4951;30;;;;;4947.5;-24.070312
-1;61200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-48.0
-1;61300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;61300;BANANAS;4944;31;;;;;4950;31;;;;;4947.0;-19.78125
-1;61400;PEARLS;10002;2;9996;2;9995;26;10004;2;10005;26;;;10003.0;-48.0
-1;61400;BANANAS;4944;28;;;;;4951;28;;;;;4947.5;-30.546875
-1;61500;PEARLS;10002;6;9995;29;;;10005;29;;;;;10003.5;-48.0
-1;61500;BANANAS;4945;29;;;;;4952;29;;;;;4948.5;-46.78125
-1;61600;BANANAS;4945;26;;;;;4952;26;;;;;4948.5;-47.492188
-1;61600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-48.0
-1;61700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-48.0
-1;61700;BANANAS;4950;1;4945;23;;;4951;1;4952;22;;;4950.5;-41.71875
-1;61800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;61800;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;-34.640625
-1;61900;PEARLS;9996;2;9995;23;;;9998;1;10004;2;10005;23;9997.0;-48.0
-1;61900;BANANAS;4945;2;4944;23;;;4951;25;;;;;4948.0;-35.546875
-1;62000;BANANAS;4944;23;;;;;4950;1;4951;22;;;4947.0;-21.648438
-1;62000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;-48.0
-1;62100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-48.0
-1;62100;BANANAS;4944;25;;;;;4950;1;4951;24;;;4947.0;-24.390625
-1;62200;PEARLS;9998;9;9995;26;;;10005;26;;;;;10001.5;-48.0
-1;62200;BANANAS;4944;8;4943;26;;;4950;26;;;;;4947.0;-16.164062
-1;62300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-48.0
-1;62300;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;-28.65625
-1;62400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;-23.6875
-1;62400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;62500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;62500;BANANAS;4944;29;;;;;4950;2;4951;27;;;4947.0;-22.03125
-1;62600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;62600;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;-14.046875
-1;62700;PEARLS;9995;25;;;;;10002;4;10005;25;;;9998.5;-48.0
-1;62700;BANANAS;4944;25;;;;;4949;4;4951;25;;;4946.5;-21.203125
-1;62800;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;-10.140625
-1;62800;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-48.0
-1;62900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-48.0
-1;62900;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;-10.40625
-1;63000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-48.0
-1;63000;BANANAS;4943;27;;;;;4950;27;;;;;4946.5;-7.390625
-1;63100;BANANAS;4943;20;;;;;4948;1;4950;20;;;4945.5;-6.9609375
-1;63100;PEARLS;9995;20;;;;;10002;1;10005;20;;;9998.5;-48.0
-1;63200;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;-6.234375
-1;63200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;-48.0
-1;63300;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;-5.6640625
-1;63300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-48.0
-1;63400;PEARLS;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;-48.0
-1;63400;BANANAS;4943;31;;;;;4948;9;4950;31;;;4945.5;-8.7578125
-1;63500;PEARLS;9996;2;9995;30;;;9998;1;10002;3;10004;2;9997.0;-48.0
-1;63500;BANANAS;4943;32;;;;;4948;3;4950;32;;;4945.5;-9.6171875
-1;63600;BANANAS;4943;31;;;;;4948;6;4950;31;;;4945.5;-10.0
-1;63600;PEARLS;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;-48.0
-1;63700;PEARLS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;-48.0
-1;63700;BANANAS;4944;8;4943;24;;;4949;2;4950;22;;;4946.5;-4.96875
-1;63800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-48.0
-1;63800;BANANAS;4943;1;4942;26;;;4949;28;;;;;4946.0;3.265625
-1;63900;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;-48.0
-1;63900;BANANAS;4942;24;;;;;4947;3;4949;25;;;4944.5;10.6640625
-1;64000;BANANAS;4942;31;;;;;4948;1;4949;30;;;4945.0;17.179688
-1;64000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;64100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;64100;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;32.070312
-1;64200;PEARLS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;-48.0
-1;64200;BANANAS;4941;24;;;;;4946;1;4948;24;;;4943.5;34.257812
-1;64300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;64300;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;38.125
-1;64400;BANANAS;4940;25;;;;;4947;26;;;;;4943.5;40.75
-1;64400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-48.0
-1;64500;PEARLS;9998;1;9996;1;9995;30;10004;1;10005;30;;;10001.0;-48.0
-1;64500;BANANAS;4942;1;4941;31;;;4947;1;4948;30;;;4944.5;37.804688
-1;64600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-48.0
-1;64600;BANANAS;4941;23;;;;;4948;24;;;;;4944.5;32.179688
-1;64700;BANANAS;4941;30;;;;;4946;1;4947;2;4948;28;4943.5;37.234375
-1;64700;PEARLS;9996;2;9995;28;;;10002;1;10004;2;10005;28;9999.0;-48.0
-1;64800;BANANAS;4941;2;4940;26;;;4945;4;4947;28;;;4943.0;41.859375
-1;64800;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;-48.0
-1;64900;BANANAS;4940;30;;;;;4941;1;4947;30;;;4940.5;47.023438
-1;64900;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-48.0
-1;65000;PEARLS;9995;22;;;;;10002;3;10005;22;;;9998.5;-48.0
-1;65000;BANANAS;4941;22;;;;;4946;3;4948;22;;;4943.5;38.125
-1;65100;BANANAS;4942;9;4941;31;;;4947;31;;;;;4944.5;40.320312
-1;65100;PEARLS;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;-48.0
-1;65200;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;50.078125
-1;65200;PEARLS;10002;5;9995;25;;;10005;25;;;;;10003.5;-48.0
-1;65300;BANANAS;4945;1;4941;3;4940;31;4946;2;4947;29;;;4945.5;55.5625
-1;65300;PEARLS;10002;1;9998;3;9996;2;10004;2;10005;29;;;10003.0;-48.0
-1;65400;PEARLS;9996;1;9995;24;;;9998;1;10004;1;10005;24;9997.0;-48.0
-1;65400;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;47.015625
-1;65500;BANANAS;4941;2;4940;25;;;4945;6;4947;27;;;4943.0;43.242188
-1;65500;PEARLS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;-48.0
-1;65600;BANANAS;4941;8;4940;28;;;4947;28;;;;;4944.0;42.875
-1;65600;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;-48.0
-1;65700;BANANAS;4940;21;;;;;4947;21;;;;;4943.5;41.109375
-1;65700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;65800;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;65800;BANANAS;4940;29;;;;;4947;29;;;;;4943.5;51.554688
-1;65900;BANANAS;4940;27;;;;;4946;1;4947;26;;;4943.0;56.960938
-1;65900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-48.0
-1;66000;BANANAS;4941;1;4940;20;;;4947;21;;;;;4944.0;44.609375
-1;66000;PEARLS;9996;1;9995;20;;;9998;2;10004;1;10005;20;9997.0;-48.0
-1;66100;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;51.085938
-1;66100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;66200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;66200;BANANAS;4940;28;;;;;4947;28;;;;;4943.5;51.703125
-1;66300;BANANAS;4940;25;;;;;4947;25;;;;;4943.5;45.585938
-1;66300;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;-48.0
-1;66400;BANANAS;4940;29;;;;;4945;6;4947;29;;;4942.5;52.546875
-1;66400;PEARLS;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;-48.0
-1;66500;BANANAS;4940;24;;;;;4941;1;4947;24;;;4940.5;49.382812
-1;66500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;66600;PEARLS;9995;25;;;;;10002;8;10005;25;;;9998.5;-48.0
-1;66600;BANANAS;4942;1;4939;25;;;4944;8;4946;25;;;4943.0;66.88281
-1;66700;BANANAS;4942;6;4940;1;4939;30;4946;30;;;;;4944.0;70.69531
-1;66700;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;-48.0
-1;66800;BANANAS;4939;24;;;;;4945;2;4946;22;;;4942.0;78.82031
-1;66800;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;-48.0
-1;66900;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;87.64844
-1;66900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-48.0
-1;67000;PEARLS;10002;4;9996;2;9995;30;10004;2;10005;30;;;10003.0;-48.0
-1;67000;BANANAS;4938;32;;;;;4939;5;4944;2;4945;30;4938.5;94.859375
-1;67100;BANANAS;4938;21;;;;;4943;4;4944;1;4945;21;4940.5;99.1875
-1;67100;PEARLS;9996;1;9995;21;;;10002;4;10004;1;10005;21;9999.0;-48.0
-1;67200;BANANAS;4937;30;;;;;4943;30;;;;;4940.0;119.49219
-1;67200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-48.0
-1;67300;BANANAS;4937;26;;;;;4942;3;4944;26;;;4939.5;113.9375
-1;67300;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;-48.0
-1;67400;PEARLS;9996;1;9995;29;;;9998;5;10004;1;10005;29;9997.0;-48.0
-1;67400;BANANAS;4937;1;4936;29;;;4943;30;;;;;4940.0;121.765625
-1;67500;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-48.0
-1;67500;BANANAS;4937;29;;;;;4944;29;;;;;4940.5;109.75
-1;67600;BANANAS;4937;31;;;;;4944;31;;;;;4940.5;107.921875
-1;67600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;67700;BANANAS;4938;2;4937;21;;;4944;21;;;;;4941.0;106.33594
-1;67700;PEARLS;10002;1;9998;2;9995;21;10005;21;;;;;10003.5;-48.0
-1;67800;BANANAS;4938;23;;;;;4944;2;4945;21;;;4941.0;97.21875
-1;67800;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;-48.0
-1;67900;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;-48.0
-1;67900;BANANAS;4938;22;;;;;4942;4;4944;22;;;4940.0;100.078125
-1;68000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-48.0
-1;68000;BANANAS;4938;30;;;;;4945;30;;;;;4941.5;93.40625
-1;68100;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;103.953125
-1;68100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;68200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;68200;BANANAS;4938;26;;;;;4941;5;4944;2;4945;24;4939.5;98.34375
-1;68300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-48.0
-1;68300;BANANAS;4937;27;;;;;4944;27;;;;;4940.5;106.05469
-1;68400;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;-48.0
-1;68400;BANANAS;4938;6;4937;28;;;4944;28;;;;;4941.0;103.109375
-1;68500;BANANAS;4939;2;4938;24;;;4944;1;4945;23;;;4941.5;96.41406
-1;68500;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;-48.0
-1;68600;PEARLS;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;-48.0
-1;68600;BANANAS;4938;31;;;;;4943;10;4945;31;;;4940.5;92.74219
-1;68700;PEARLS;10002;1;9998;7;9996;2;10004;2;10005;27;;;10003.0;-48.0
-1;68700;BANANAS;4939;7;4938;29;;;4944;2;4945;27;;;4941.5;98.171875
-1;68800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;-48.0
-1;68800;BANANAS;4938;23;;;;;4945;23;;;;;4941.5;91.90625
-1;68900;BANANAS;4941;6;4938;21;;;4944;21;;;;;4942.5;99.5
-1;68900;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;69000;BANANAS;4939;3;4938;21;;;4944;1;4945;20;;;4941.5;96.671875
-1;69000;PEARLS;9998;3;9996;1;9995;20;10004;1;10005;20;;;10001.0;-48.0
-1;69100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;69100;BANANAS;4938;21;;;;;4945;21;;;;;4941.5;97.22656
-1;69200;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;-48.0
-1;69200;BANANAS;4938;27;;;;;4943;6;4945;27;;;4940.5;90.8125
-1;69300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;69300;BANANAS;4939;2;4938;22;;;4945;24;;;;;4942.0;82.578125
-1;69400;BANANAS;4939;1;4938;27;;;4945;28;;;;;4942.0;83.13281
-1;69400;PEARLS;10002;4;9996;1;9995;27;10004;1;10005;27;;;10003.0;-48.0
-1;69500;PEARLS;10002;2;9998;3;9995;27;10005;27;;;;;10003.5;-48.0
-1;69500;BANANAS;4939;3;4938;27;;;4945;27;;;;;4942.0;90.16406
-1;69600;PEARLS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;-48.0
-1;69600;BANANAS;4938;25;;;;;4943;4;4944;1;4945;24;4940.5;96.90625
-1;69700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;69700;BANANAS;4938;2;4937;27;;;4944;29;;;;;4941.0;100.89844
-1;69800;BANANAS;4938;1;4937;26;;;4944;28;;;;;4941.0;104.34375
-1;69800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-48.0
-1;69900;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;-48.0
-1;69900;BANANAS;4937;26;;;;;4944;26;;;;;4940.5;106.88281
-1;70000;PEARLS;9998;10;9996;1;9995;28;10004;1;10005;28;;;10001.0;-48.0
-1;70000;BANANAS;4938;10;4937;29;;;4944;29;;;;;4941.0;108.625
-1;70100;PEARLS;9995;27;;;;;10002;6;10005;27;;;9998.5;-48.0
-1;70100;BANANAS;4937;27;;;;;4942;6;4944;27;;;4939.5;114.765625
-1;70200;BANANAS;4937;1;4936;25;;;4943;26;;;;;4940.0;122.82031
-1;70200;PEARLS;9996;1;9995;25;;;10000;3;10004;1;10005;25;9998.0;-48.0
-1;70300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;-48.0
-1;70300;BANANAS;4936;25;;;;;4942;25;;;;;4939.0;139.49219
-1;70400;PEARLS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;-48.0
-1;70400;BANANAS;4936;2;4935;29;;;4940;9;4942;31;;;4938.0;144.21875
-1;70500;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;-48.0
-1;70500;BANANAS;4936;24;;;;;4943;24;;;;;4939.5;133.75781
-1;70600;BANANAS;4941;1;4936;2;4935;27;4942;29;;;;;4941.5;144.32812
-1;70600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-48.0
-1;70700;PEARLS;9995;24;;;;;10002;2;10005;24;;;9998.5;-48.0
-1;70700;BANANAS;4935;24;;;;;4940;2;4942;24;;;4937.5;146.41406
-1;70800;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;-48.0
-1;70800;BANANAS;4935;31;;;;;4942;32;;;;;4938.5;152.72656
-1;70900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;70900;BANANAS;4934;29;;;;;4941;29;;;;;4937.5;165.07812
-1;71000;BANANAS;4940;1;4935;2;4934;29;4941;31;;;;;4940.5;165.57812
-1;71000;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-48.0
-1;71100;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;71100;BANANAS;4934;22;;;;;4935;7;4941;22;;;4934.5;167.70312
-1;71200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;71200;BANANAS;4935;2;4934;24;;;4941;26;;;;;4938.0;164.60938
-1;71300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;-48.0
-1;71300;BANANAS;4935;20;;;;;4942;20;;;;;4938.5;152.04688
-1;71400;BANANAS;4934;30;;;;;4941;30;;;;;4937.5;162.69531
-1;71400;PEARLS;9998;1;9995;30;;;10005;30;;;;;10001.5;-48.0
-1;71500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;71500;BANANAS;4936;31;;;;;4942;1;4943;30;;;4939.0;136.41406
-1;71600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;-48.0
-1;71600;BANANAS;4936;22;;;;;4943;22;;;;;4939.5;131.57812
-1;71700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;-48.0
-1;71700;BANANAS;4936;28;;;;;4943;28;;;;;4939.5;128.67188
-1;71800;BANANAS;4937;2;4936;20;;;4943;22;;;;;4940.0;122.828125
-1;71800;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;71900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-48.0
-1;71900;BANANAS;4937;2;4936;20;;;4939;5;4943;22;;;4938.0;121.3125
-1;72000;PEARLS;9995;29;;;;;10002;8;10005;29;;;9998.5;-48.0
-1;72000;BANANAS;4937;29;;;;;4942;8;4944;29;;;4939.5;111.96094
-1;72100;BANANAS;4937;28;;;;;4938;3;4942;1;4943;28;4937.5;119.40625
-1;72100;PEARLS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;-48.0
-1;72200;BANANAS;4936;21;;;;;4943;21;;;;;4939.5;131.46875
-1;72200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-48.0
-1;72300;BANANAS;4936;30;;;;;4942;30;;;;;4939.0;140.71094
-1;72300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-48.0
-1;72400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;-48.0
-1;72400;BANANAS;4935;24;;;;;4942;24;;;;;4938.5;141.44531
-1;72500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-48.0
-1;72500;BANANAS;4936;30;;;;;4942;30;;;;;4939.0;140.625
-1;72600;BANANAS;4938;4;4936;2;4935;22;4942;24;;;;;4940.0;144.79688
-1;72600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;72700;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
-1;72700;BANANAS;4936;29;;;;;4943;29;;;;;4939.5;134.46094
-1;72800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;-48.0
-1;72800;BANANAS;4936;30;;;;;4943;30;;;;;4939.5;128.50781
-1;72900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-48.0
-1;72900;BANANAS;4937;1;4936;23;;;4943;24;;;;;4940.0;123.46875
-1;73000;BANANAS;4937;26;;;;;4943;2;4944;24;;;4940.0;118.390625
-1;73000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-48.0
-1;73100;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;-48.0
-1;73100;BANANAS;4937;26;;;;;4942;5;4943;2;4944;24;4939.5;115.69531
-1;73200;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-48.0
-1;73200;BANANAS;4938;1;4937;30;;;4944;31;;;;;4941.0;101.21094
-1;73300;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-48.0
-1;73300;BANANAS;4941;2;4937;24;;;4944;24;;;;;4942.5;109.85156
-1;73400;BANANAS;4938;30;;;;;4943;6;4944;1;4945;29;4940.5;98.6875
-1;73400;PEARLS;9996;1;9995;29;;;9998;1;10002;6;10004;1;9997.0;-48.0
-1;73500;BANANAS;4938;21;;;;;4945;21;;;;;4941.5;90.35156
-1;73500;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;-48.0
-1;73600;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;-48.0
-1;73600;BANANAS;4937;21;;;;;4944;21;;;;;4940.5;104.765625
-1;73700;BANANAS;4943;1;4937;20;;;4944;20;;;;;4943.5;107.17969
-1;73700;PEARLS;9995;20;;;;;9998;10;10005;20;;;9996.5;-48.0
-1;73800;BANANAS;4938;6;4937;27;;;4944;27;;;;;4941.0;106.94531
-1;73800;PEARLS;10002;1;9998;6;9995;27;10005;27;;;;;10003.5;-48.0
-1;73900;BANANAS;4939;3;4938;24;;;4944;2;4945;22;;;4941.5;96.828125
-1;73900;PEARLS;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;-48.0
-1;74000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;-48.0
-1;74000;BANANAS;4938;21;;;;;4941;3;4945;21;;;4939.5;96.33594
-1;74100;BANANAS;4939;2;4938;26;;;4944;2;4945;24;;;4941.5;95.82031
-1;74100;PEARLS;9998;2;9996;2;9995;24;10004;2;10005;24;;;10001.0;-48.0
-1;74200;BANANAS;4938;29;;;;;4945;29;;;;;4941.5;99.21875
-1;74200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;-48.0
